mvir,rockstarid,rvir
23739000000000,12585987084,584.788
23739000000000,12587860335,584.788
23739000000000,12589693295,584.788
23739000000000,12586496237,584.788
23739000000000,12594146073,584.788
23739000000000,12589393978,584.788
23739000000000,12593211358,584.788
23739000000000,12603193413,584.788
23739000000000,12609010301,584.788
23739000000000,12619091021,584.788
23739000000000,12674009374,584.788
23739000000000,12676471434,584.788
23739000000000,12643652558,584.788
23739000000000,12683465845,584.788
23739000000000,12653170101,584.788
23739000000000,12678349611,584.788
23739000000000,12684809808,584.788
23739000000000,12697839011,584.788
23739000000000,12698684712,584.788
23739000000000,12700521360,584.788
23740000000000,12590125284,584.801
23740000000000,12581806124,584.801
23740000000000,12572336186,584.801
23740000000000,12572046657,584.801
23740000000000,12577260223,584.801
23740000000000,12594147589,584.801
23740000000000,12600994326,584.801
23740000000000,12585413988,584.801
23740000000000,12638663195,584.801
23740000000000,12614002189,584.801
23740000000000,12678308705,584.801
23740000000000,12640821089,584.801
23740000000000,12651321467,584.801
23740000000000,12688941645,584.801
23740000000000,12635547770,584.801
23740000000000,12639572140,584.801
23740000000000,12690776828,584.801
23740000000000,12689489462,584.801
23740000000000,12695583711,584.801
23740000000000,12691653420,584.801
23742000000000,12589575319,584.813
23742000000000,12641243793,584.813
23742000000000,12630036602,584.813
23742000000000,12650554603,584.813
23742000000000,12700920235,584.813
23742000000000,12674224879,584.813
23742000000000,12673010028,584.813
23743000000000,12583678045,584.826
23743000000000,12589652169,584.826
23743000000000,12634715465,584.826
23743000000000,12570176860,584.826
23743000000000,12679156084,584.826
23743000000000,12636016699,584.826
23743000000000,12682034505,584.826
23743000000000,12685513534,584.826
23743000000000,12654866550,584.826
23743000000000,12694166472,584.826
23745000000000,12570251167,584.838
23745000000000,12591884038,584.838
23745000000000,12598894397,584.838
23745000000000,12626336366,584.838
23745000000000,12612703830,584.838
23745000000000,12658825468,584.838
23745000000000,12671709422,584.838
23745000000000,12690776691,584.838
23746000000000,12609673315,584.85
23746000000000,12576857036,584.85
23746000000000,12580049530,584.85
23746000000000,12602347458,584.85
23746000000000,12589939210,584.85
23746000000000,12616866111,584.85
23746000000000,12591845140,584.85
23746000000000,12655585164,584.85
23746000000000,12644727499,584.85
23746000000000,12653852959,584.85
23746000000000,12664261489,584.85
23746000000000,12660434236,584.85
23746000000000,12675746267,584.85
23746000000000,12648231290,584.85
23746000000000,12702835836,584.85
23746000000000,12687380571,584.85
23748000000000,12620361365,584.863
23748000000000,12620550145,584.863
23748000000000,12651674294,584.863
23748000000000,12652061474,584.863
23748000000000,12627329819,584.863
23748000000000,12609892180,584.863
23748000000000,12685869624,584.863
23748000000000,12639179182,584.863
23748000000000,12650695411,584.863
23748000000000,12636895310,584.863
23748000000000,12657268281,584.863
23748000000000,12661717668,584.863
23748000000000,12684227133,584.863
23748000000000,12685581002,584.863
23749000000000,12606990744,584.875
23749000000000,12616136803,584.875
23749000000000,12602385588,584.875
23749000000000,12640930225,584.875
23749000000000,12635006073,584.875
23749000000000,12646198146,584.875
23749000000000,12637103318,584.875
23749000000000,12666115516,584.875
23749000000000,12675039421,584.875
23749000000000,12681175399,584.875
23749000000000,12681393832,584.875
23749000000000,12694995469,584.875
23751000000000,12588999455,584.887
23751000000000,12586211226,584.887
23751000000000,12623564775,584.887
23751000000000,12581366911,584.887
23751000000000,12606989918,584.887
23751000000000,12645763463,584.887
23751000000000,12641753292,584.887
23751000000000,12677781127,584.887
23752000000000,12578911941,584.9
23752000000000,12581738500,584.9
23752000000000,12645619265,584.9
23752000000000,12659456725,584.9
23752000000000,12660752604,584.9
23752000000000,12621336618,584.9
23752000000000,12628878948,584.9
23752000000000,12635624141,584.9
23752000000000,12661865118,584.9
23752000000000,12671161197,584.9
23752000000000,12662582067,584.9
23752000000000,12642832250,584.9
23752000000000,12685796107,584.9
23752000000000,12675289660,584.9
23754000000000,12590048555,584.912
23754000000000,12604800134,584.912
23754000000000,12588453003,584.912
23754000000000,12594752709,584.912
23754000000000,12610223247,584.912
23754000000000,12633928092,584.912
23754000000000,12689957275,584.912
23754000000000,12692016825,584.912
23754000000000,12692857893,584.912
23754000000000,12670622010,584.912
23754000000000,12701988978,584.912
23755000000000,12597029985,584.924
23755000000000,12579976531,584.924
23755000000000,12616900005,584.924
23755000000000,12583348618,584.924
23755000000000,12612352969,584.924
23755000000000,12613894281,584.924
23755000000000,12617772597,584.924
23755000000000,12611089717,584.924
23755000000000,12630686526,584.924
23755000000000,12635878898,584.924
23755000000000,12657694951,584.924
23755000000000,12659601318,584.924
23757000000000,12568690383,584.937
23757000000000,12568991029,584.937
23757000000000,12585374583,584.937
23757000000000,12594574459,584.937
23757000000000,12584724021,584.937
23757000000000,12602418173,584.937
23757000000000,12636783404,584.937
23757000000000,12651533934,584.937
23757000000000,12605515348,584.937
23757000000000,12620760451,584.937
23757000000000,12632092066,584.937
23757000000000,12645367721,584.937
23757000000000,12667776606,584.937
23757000000000,12670555848,584.937
23757000000000,12704061577,584.937
23758000000000,12575669424,584.949
23758000000000,12580339254,584.949
23758000000000,12586965881,584.949
23758000000000,12585624926,584.949
23758000000000,12639109885,584.949
23758000000000,12614357427,584.949
23758000000000,12617006911,584.949
23758000000000,12600729670,584.949
23758000000000,12644725709,584.949
23758000000000,12645726201,584.949
23758000000000,12652846586,584.949
23758000000000,12668169856,584.949
23758000000000,12667951338,584.949
23758000000000,12678731582,584.949
23758000000000,12654938110,584.949
23758000000000,12657695740,584.949
23758000000000,12674111850,584.949
23758000000000,12688296560,584.949
23760000000000,12573141016,584.961
23760000000000,12586679028,584.961
23760000000000,12583567488,584.961
23760000000000,12673299344,584.961
23760000000000,12604270470,584.961
23760000000000,12636419427,584.961
23760000000000,12671999010,584.961
23760000000000,12694058708,584.961
23760000000000,12697404708,584.961
23761000000000,12590047865,584.974
23761000000000,12572118281,584.974
23761000000000,12578536869,584.974
23761000000000,12589252028,584.974
23761000000000,12585004968,584.974
23761000000000,12635624565,584.974
23761000000000,12621544386,584.974
23761000000000,12652381345,584.974
23761000000000,12666991395,584.974
23761000000000,12674397935,584.974
23761000000000,12636856402,584.974
23761000000000,12636055503,584.974
23761000000000,12654973653,584.974
23761000000000,12679620719,584.974
23761000000000,12651117400,584.974
23761000000000,12679870369,584.974
23761000000000,12679225918,584.974
23761000000000,12684154441,584.974
23761000000000,12705705028,584.974
23763000000000,12574864811,584.986
23763000000000,12615960297,584.986
23763000000000,12627853233,584.986
23763000000000,12645404357,584.986
23763000000000,12652241106,584.986
23763000000000,12653317538,584.986
23763000000000,12692490704,584.986
23763000000000,12677067576,584.986
23763000000000,12683291877,584.986
23764000000000,12606066465,584.998
23764000000000,12576541818,584.998
23764000000000,12583348310,584.998
23764000000000,12619090993,584.998
23764000000000,12620830099,584.998
23764000000000,12644330496,584.998
23764000000000,12650553548,584.998
23764000000000,12683729718,584.998
23764000000000,12673116470,584.998
23764000000000,12701276208,584.998
23764000000000,12698907070,584.998
23766000000000,12592534936,585.011
23766000000000,12634078264,585.011
23766000000000,12585624889,585.011
23766000000000,12595681788,585.011
23766000000000,12599552998,585.011
23766000000000,12607135529,585.011
23766000000000,12638763882,585.011
23766000000000,12629741928,585.011
23766000000000,12609081200,585.011
23766000000000,12667778193,585.011
23766000000000,12678559963,585.011
23766000000000,12680564068,585.011
23766000000000,12684681911,585.011
23767000000000,12591551359,585.023
23767000000000,12638239394,585.023
23767000000000,12605733567,585.023
23767000000000,12611668852,585.023
23767000000000,12652241195,585.023
23767000000000,12624580273,585.023
23767000000000,12677458314,585.023
23767000000000,12634473229,585.023
23767000000000,12681714123,585.023
23767000000000,12677097641,585.023
23767000000000,12668346062,585.023
23767000000000,12688192216,585.023
23767000000000,12689273438,585.023
23767000000000,12704060917,585.023
23767000000000,12704477952,585.023
23769000000000,12587285331,585.036
23769000000000,12579020181,585.036
23769000000000,12588202051,585.036
23769000000000,12590449922,585.036
23769000000000,12602525519,585.036
23769000000000,12648163204,585.036
23769000000000,12606805047,585.036
23769000000000,12602056308,585.036
23769000000000,12608723168,585.036
23769000000000,12637076466,585.036
23769000000000,12642723082,585.036
23769000000000,12649147979,585.036
23769000000000,12656087781,585.036
23769000000000,12679014219,585.036
23769000000000,12705704726,585.036
23769000000000,12696624010,585.036
23770000000000,12589501601,585.048
23770000000000,12605695913,585.048
23770000000000,12621041633,585.048
23770000000000,12664119035,585.048
23770000000000,12607903790,585.048
23770000000000,12632952336,585.048
23770000000000,12643580177,585.048
23770000000000,12652846563,585.048
23770000000000,12652991496,585.048
23770000000000,12659930671,585.048
23770000000000,12674972839,585.048
23770000000000,12684609223,585.048
23770000000000,12685446643,585.048
23770000000000,12691467913,585.048
23772000000000,12588932462,585.06
23772000000000,12612466759,585.06
23772000000000,12688802674,585.06
23772000000000,12653639046,585.06
23772000000000,12611560820,585.06
23772000000000,12684710164,585.06
23772000000000,12632091530,585.06
23772000000000,12682286493,585.06
23772000000000,12690128748,585.06
23772000000000,12682718792,585.06
23772000000000,12698797037,585.06
23772000000000,12661216150,585.06
23772000000000,12670483990,585.06
23772000000000,12704690330,585.06
23773000000000,12573761153,585.073
23773000000000,12587538456,585.073
23773000000000,12576321222,585.073
23773000000000,12598055973,585.073
23773000000000,12594217422,585.073
23773000000000,12604938181,585.073
23773000000000,12608043999,585.073
23773000000000,12627594666,585.073
23773000000000,12620692322,585.073
23773000000000,12622483981,585.073
23773000000000,12671783015,585.073
23773000000000,12633927129,585.073
23773000000000,12687691654,585.073
23773000000000,12701205345,585.073
23773000000000,12693138889,585.073
23773000000000,12702166847,585.073
23773000000000,12697124178,585.073
23773000000000,12693636180,585.073
23773000000000,12691174400,585.073
23775000000000,12620860222,585.085
23775000000000,12622958292,585.085
23775000000000,12672931524,585.085
23775000000000,12604446190,585.085
23775000000000,12695241754,585.085
23775000000000,12661253506,585.085
23775000000000,12663649238,585.085
23775000000000,12678559776,585.085
23775000000000,12705068798,585.085
23775000000000,12694889880,585.085
23776000000000,12587722324,585.097
23776000000000,12571757368,585.097
23776000000000,12580596790,585.097
23776000000000,12611279151,585.097
23776000000000,12629816879,585.097
23776000000000,12626228008,585.097
23776000000000,12639685093,585.097
23776000000000,12639215887,585.097
23778000000000,12569990836,585.11
23778000000000,12587437148,585.11
23778000000000,12595712139,585.11
23778000000000,12643931275,585.11
23778000000000,12611489732,585.11
23778000000000,12612957832,585.11
23778000000000,12654001915,585.11
23778000000000,12654828514,585.11
23778000000000,12672933115,585.11
23778000000000,12629457439,585.11
23778000000000,12633498731,585.11
23778000000000,12635624471,585.11
23778000000000,12692751955,585.11
23778000000000,12645835668,585.11
23778000000000,12659528377,585.11
23778000000000,12688655838,585.11
23778000000000,12696451450,585.11
23779000000000,12574085703,585.122
23779000000000,12580413399,585.122
23779000000000,12584685042,585.122
23779000000000,12599745929,585.122
23779000000000,12654866437,585.122
23781000000000,12625793494,585.134
23781000000000,12651394024,585.134
23781000000000,12620726937,585.134
23781000000000,12632091569,585.134
23782000000000,12586355396,585.147
23782000000000,12653927054,585.147
23782000000000,12656911984,585.147
23782000000000,12625345499,585.147
23782000000000,12697226014,585.147
23782000000000,12674037728,585.147
23782000000000,12666645420,585.147
23784000000000,12573979857,585.159
23784000000000,12581773768,585.159
23784000000000,12585076907,585.159
23784000000000,12582792640,585.159
23784000000000,12649854254,585.159
23784000000000,12610766296,585.159
23784000000000,12615882332,585.159
23784000000000,12624874696,585.159
23784000000000,12664621514,585.159
23784000000000,12626412902,585.159
23784000000000,12607096270,585.159
23784000000000,12652379211,585.159
23784000000000,12699658295,585.159
23784000000000,12670482902,585.159
23784000000000,12674722379,585.159
23784000000000,12687689926,585.159
23784000000000,12697616153,585.159
23785000000000,12588490524,585.171
23785000000000,12576930591,585.171
23785000000000,12580553329,585.171
23785000000000,12585414369,585.171
23785000000000,12633316145,585.171
23785000000000,12619537307,585.171
23785000000000,12616755818,585.171
23785000000000,12669770115,585.171
23785000000000,12642791632,585.171
23785000000000,12643651412,585.171
23785000000000,12637144421,585.171
23785000000000,12669286223,585.171
23785000000000,12676303297,585.171
23785000000000,12693426576,585.171
23785000000000,12694820938,585.171
23785000000000,12686926492,585.171
23787000000000,12571095723,585.184
23787000000000,12620550384,585.184
23787000000000,12576822611,585.184
23787000000000,12592175299,585.184
23787000000000,12593859051,585.184
23787000000000,12599520341,585.184
23787000000000,12645941254,585.184
23787000000000,12673436056,585.184
23787000000000,12677891456,585.184
23787000000000,12687979529,585.184
23787000000000,12694642112,585.184
23787000000000,12690776350,585.184
23788000000000,12593720244,585.196
23788000000000,12603742561,585.196
23788000000000,12615223551,585.196
23788000000000,12619536359,585.196
23788000000000,12609778991,585.196
23788000000000,12625830628,585.196
23788000000000,12677173505,585.196
23788000000000,12605805750,585.196
23788000000000,12648267077,585.196
23788000000000,12677097916,585.196
23788000000000,12661790551,585.196
23788000000000,12675431007,585.196
23790000000000,12573866251,585.208
23790000000000,12626305025,585.208
23790000000000,12649710974,585.208
23790000000000,12592354530,585.208
23790000000000,12631450462,585.208
23790000000000,12645725707,585.208
23790000000000,12649711442,585.208
23790000000000,12675110318,585.208
23790000000000,12675361928,585.208
23790000000000,12660859680,585.208
23790000000000,12690268978,585.208
23791000000000,12577522854,585.221
23791000000000,12599669435,585.221
23791000000000,12572082948,585.221
23791000000000,12596346707,585.221
23791000000000,12642894385,585.221
23791000000000,12604088468,585.221
23791000000000,12630686206,585.221
23791000000000,12662651666,585.221
23791000000000,12653099019,585.221
23791000000000,12682507187,585.221
23791000000000,12703918186,585.221
23791000000000,12698759987,585.221
23793000000000,12575670965,585.233
23793000000000,12595956944,585.233
23793000000000,12594995187,585.233
23793000000000,12613105981,585.233
23793000000000,12625678837,585.233
23793000000000,12649852627,585.233
23793000000000,12663688877,585.233
23793000000000,12656555459,585.233
23793000000000,12667271402,585.233
23793000000000,12671409449,585.233
23793000000000,12684260656,585.233
23793000000000,12678489829,585.233
23793000000000,12686541950,585.233
23795000000000,12601762864,585.245
23795000000000,12569732577,585.245
23795000000000,12587574039,585.245
23795000000000,12615616046,585.245
23795000000000,12656591005,585.245
23795000000000,12659217953,585.245
23795000000000,12694166364,585.245
23795000000000,12693250017,585.245
23795000000000,12684815777,585.245
23796000000000,12582064493,585.258
23796000000000,12578767018,585.258
23796000000000,12600333613,585.258
23796000000000,12574801420,585.258
23796000000000,12582167190,585.258
23796000000000,12613466391,585.258
23796000000000,12664155224,585.258
23796000000000,12639723011,585.258
23796000000000,12664436607,585.258
23796000000000,12628035550,585.258
23796000000000,12703080644,585.258
23796000000000,12661754511,585.258
23796000000000,12659700878,585.258
23796000000000,12690887723,585.258
23796000000000,12701454882,585.258
23798000000000,12585883772,585.27
23798000000000,12617661226,585.27
23798000000000,12607096987,585.27
23798000000000,12668025465,585.27
23798000000000,12652378212,585.27
23798000000000,12686644463,585.27
23798000000000,12681999651,585.27
23798000000000,12695377332,585.27
23798000000000,12702837247,585.27
23798000000000,12689743370,585.27
23799000000000,12573107305,585.282
23799000000000,12630937715,585.282
23799000000000,12572661880,585.282
23799000000000,12621042643,585.282
23799000000000,12606510438,585.282
23799000000000,12692162776,585.282
23799000000000,12678837657,585.282
23799000000000,12663437060,585.282
23799000000000,12699834533,585.282
23799000000000,12687866440,585.282
23801000000000,12589033073,585.295
23801000000000,12592859127,585.295
23801000000000,12585484697,585.295
23801000000000,12581436612,585.295
23801000000000,12609746887,585.295
23801000000000,12610474896,585.295
23801000000000,12604197322,585.295
23801000000000,12620437709,585.295
23801000000000,12611354522,585.295
23801000000000,12641790283,585.295
23801000000000,12645690263,585.295
23801000000000,12639038783,585.295
23801000000000,12656302866,585.295
23801000000000,12654686887,585.295
23801000000000,12660394603,585.295
23801000000000,12651083938,585.295
23801000000000,12673503571,585.295
23801000000000,12677097657,585.295
23801000000000,12703846586,585.295
23802000000000,12614678586,585.307
23802000000000,12670307625,585.307
23802000000000,12655588377,585.307
23802000000000,12661433696,585.307
23802000000000,12702733005,585.307
23802000000000,12684575456,585.307
23802000000000,12700378462,585.307
23804000000000,12577448667,585.319
23804000000000,12575929732,585.319
23804000000000,12597579072,585.319
23804000000000,12640391045,585.319
23804000000000,12604160498,585.319
23804000000000,12624357796,585.319
23804000000000,12625235362,585.319
23804000000000,12673897645,585.319
23804000000000,12623563380,585.319
23804000000000,12661651003,585.319
23805000000000,12584651024,585.332
23805000000000,12630863145,585.332
23805000000000,12608219883,585.332
23805000000000,12633169767,585.332
23805000000000,12630826931,585.332
23805000000000,12631271591,585.332
23805000000000,12605047000,585.332
23805000000000,12668726864,585.332
23805000000000,12692308175,585.332
23805000000000,12612641470,585.332
23805000000000,12699192765,585.332
23805000000000,12659006397,585.332
23805000000000,12703431075,585.332
23805000000000,12672970152,585.332
23805000000000,12680018581,585.332
23805000000000,12690341696,585.332
23805000000000,12668553530,585.332
23805000000000,12692089743,585.332
23805000000000,12690092599,585.332
23807000000000,12606211855,585.344
23807000000000,12582429641,585.344
23807000000000,12594891260,585.344
23807000000000,12658507134,585.344
23807000000000,12673044535,585.344
23807000000000,12637909517,585.344
23807000000000,12646748452,585.344
23807000000000,12646923992,585.344
23807000000000,12642478328,585.344
23807000000000,12688690986,585.344
23807000000000,12694306667,585.344
23808000000000,12579121355,585.357
23808000000000,12594219124,585.357
23808000000000,12580046369,585.357
23808000000000,12630106417,585.357
23808000000000,12643259109,585.357
23808000000000,12693985434,585.357
23808000000000,12650834392,585.357
23808000000000,12661398096,585.357
23808000000000,12658082942,585.357
23808000000000,12679870433,585.357
23808000000000,12665618138,585.357
23808000000000,12675849978,585.357
23808000000000,12698797697,585.357
23808000000000,12698118128,585.357
23810000000000,12601361244,585.369
23810000000000,12616101534,585.369
23810000000000,12601872936,585.369
23810000000000,12596236832,585.369
23810000000000,12607936256,585.369
23810000000000,12603948359,585.369
23810000000000,12647067100,585.369
23811000000000,12612705554,585.381
23811000000000,12574972490,585.381
23811000000000,12606024381,585.381
23811000000000,12653315805,585.381
23811000000000,12634827323,585.381
23811000000000,12640210566,585.381
23811000000000,12666501745,585.381
23811000000000,12635156250,585.381
23811000000000,12699406494,585.381
23811000000000,12657130192,585.381
23811000000000,12687690283,585.381
23811000000000,12683325607,585.381
23811000000000,12695344981,585.381
23813000000000,12606101545,585.393
23813000000000,12602673755,585.393
23813000000000,12578723961,585.393
23813000000000,12627443813,585.393
23813000000000,12641317353,585.393
23813000000000,12614183660,585.393
23813000000000,12650626111,585.393
23813000000000,12663329669,585.393
23813000000000,12645404560,585.393
23813000000000,12684260947,585.393
23814000000000,12611422224,585.406
23814000000000,12577736843,585.406
23814000000000,12627222324,585.406
23814000000000,12604016366,585.406
23814000000000,12609377507,585.406
23814000000000,12633570944,585.406
23814000000000,12605337811,585.406
23814000000000,12644144947,585.406
23814000000000,12643327568,585.406
23814000000000,12659907968,585.406
23814000000000,12692785573,585.406
23814000000000,12653353660,585.406
23814000000000,12691070348,585.406
23814000000000,12706451061,585.406
23816000000000,12571208217,585.418
23816000000000,12609153745,585.418
23816000000000,12631235264,585.418
23816000000000,12578951050,585.418
23816000000000,12578501260,585.418
23816000000000,12602236167,585.418
23816000000000,12645981101,585.418
23816000000000,12684154284,585.418
23816000000000,12691692371,585.418
23817000000000,12586355415,585.43
23817000000000,12587325282,585.43
23817000000000,12626488935,585.43
23817000000000,12600771632,585.43
23817000000000,12629456657,585.43
23817000000000,12630001272,585.43
23817000000000,12633638138,585.43
23817000000000,12655869001,585.43
23817000000000,12665370553,585.43
23817000000000,12679765206,585.43
23817000000000,12693178436,585.43
23817000000000,12669216772,585.43
23819000000000,12581034373,585.443
23819000000000,12591883967,585.443
23819000000000,12646493554,585.443
23819000000000,12648511015,585.443
23819000000000,12657092604,585.443
23819000000000,12624179751,585.443
23819000000000,12599703960,585.443
23819000000000,12645653283,585.443
23819000000000,12638549838,585.443
23819000000000,12628840580,585.443
23819000000000,12704478054,585.443
23819000000000,12695179402,585.443
23820000000000,12598757385,585.455
23820000000000,12612208207,585.455
23820000000000,12625865997,585.455
23820000000000,12639962789,585.455
23820000000000,12680165225,585.455
23820000000000,12644146478,585.455
23820000000000,12646415562,585.455
23820000000000,12657693497,585.455
23820000000000,12655224702,585.455
23820000000000,12657054608,585.455
23820000000000,12674225199,585.455
23822000000000,12633741594,585.467
23822000000000,12640603125,585.467
23822000000000,12605046808,585.467
23822000000000,12609857802,585.467
23822000000000,12612640512,585.467
23822000000000,12635260208,585.467
23822000000000,12636856308,585.467
23822000000000,12631843590,585.467
23822000000000,12677138466,585.467
23822000000000,12648651270,585.467
23822000000000,12697439793,585.467
23822000000000,12697260748,585.467
23823000000000,12610985275,585.48
23823000000000,12617190008,585.48
23823000000000,12639429806,585.48
23823000000000,12647468229,585.48
23823000000000,12699479814,585.48
23823000000000,12679477367,585.48
23823000000000,12692270052,585.48
23823000000000,12702593350,585.48
23825000000000,12577299424,585.492
23825000000000,12597467936,585.492
23825000000000,12582245898,585.492
23825000000000,12596165529,585.492
23825000000000,12604443922,585.492
23825000000000,12606620132,585.492
23825000000000,12633131453,585.492
23825000000000,12636130846,585.492
23825000000000,12633024591,585.492
23825000000000,12679728084,585.492
23825000000000,12644976682,585.492
23825000000000,12679832489,585.492
23825000000000,12685582359,585.492
23825000000000,12705988461,585.492
23825000000000,12696976082,585.492
23825000000000,12693816990,585.492
23826000000000,12618390315,585.505
23826000000000,12584577062,585.505
23826000000000,12623564724,585.505
23826000000000,12586390487,585.505
23826000000000,12629168359,585.505
23826000000000,12641824627,585.505
23826000000000,12678309344,585.505
23826000000000,12640531032,585.505
23826000000000,12648478326,585.505
23826000000000,12685649655,585.505
23826000000000,12687905375,585.505
23826000000000,12626124250,585.505
23826000000000,12656266439,585.505
23826000000000,12662331896,585.505
23826000000000,12661434352,585.505
23826000000000,12684985849,585.505
23826000000000,12692016802,585.505
23826000000000,12702488916,585.505
23828000000000,12570358259,585.517
23828000000000,12584723816,585.517
23828000000000,12633638316,585.517
23828000000000,12646850523,585.517
23828000000000,12639075606,585.517
23828000000000,12655334176,585.517
23828000000000,12661320786,585.517
23828000000000,12693988084,585.517
23828000000000,12664115479,585.517
23828000000000,12679547668,585.517
23828000000000,12703463646,585.517
23829000000000,12578724636,585.529
23829000000000,12626895225,585.529
23829000000000,12638517324,585.529
23829000000000,12623493286,585.529
23829000000000,12634509189,585.529
23829000000000,12601101160,585.529
23829000000000,12602271800,585.529
23829000000000,12667881023,585.529
23829000000000,12662935772,585.529
23829000000000,12693321593,585.529
23829000000000,12694023917,585.529
23829000000000,12681964042,585.529
23831000000000,12571352393,585.542
23831000000000,12630540804,585.542
23831000000000,12601799957,585.542
23831000000000,12615331797,585.542
23831000000000,12650625925,585.542
23831000000000,12583015870,585.542
23831000000000,12662509645,585.542
23831000000000,12638964291,585.542
23831000000000,12632736677,585.542
23831000000000,12695310267,585.542
23832000000000,12572083263,585.554
23832000000000,12619202594,585.554
23832000000000,12586567182,585.554
23832000000000,12639357505,585.554
23832000000000,12606771542,585.554
23832000000000,12593502450,585.554
23832000000000,12639039333,585.554
23832000000000,12647329086,585.554
23832000000000,12658361887,585.554
23832000000000,12659802008,585.554
23832000000000,12646777590,585.554
23832000000000,12691172913,585.554
23832000000000,12679014329,585.554
23832000000000,12697802219,585.554
23834000000000,12574538914,585.566
23834000000000,12612208005,585.566
23834000000000,12614750395,585.566
23834000000000,12588999038,585.566
23834000000000,12604301672,585.566
23834000000000,12641430003,585.566
23834000000000,12645120471,585.566
23834000000000,12647032152,585.566
23834000000000,12655010456,585.566
23834000000000,12670448798,585.566
23834000000000,12684123611,585.566
23834000000000,12690775566,585.566
23835000000000,12599263595,585.578
23835000000000,12583853713,585.578
23835000000000,12586426121,585.578
23835000000000,12610915353,585.578
23835000000000,12611846753,585.578
23835000000000,12623998587,585.578
23835000000000,12610655898,585.578
23835000000000,12640142133,585.578
23835000000000,12632273423,585.578
23835000000000,12636492852,585.578
23835000000000,12604195030,585.578
23835000000000,12649292576,585.578
23835000000000,12663611618,585.578
23835000000000,12686925903,585.578
23835000000000,12686542867,585.578
23835000000000,12705420902,585.578
23837000000000,12608865063,585.591
23837000000000,12616101832,585.591
23837000000000,12614858189,585.591
23837000000000,12635444467,585.591
23837000000000,12637909257,585.591
23837000000000,12633316242,585.591
23837000000000,12639930591,585.591
23837000000000,12656378297,585.591
23837000000000,12628544530,585.591
23837000000000,12669459522,585.591
23837000000000,12678132367,585.591
23837000000000,12702348527,585.591
23838000000000,12615003985,585.603
23838000000000,12634434996,585.603
23838000000000,12625052828,585.603
23838000000000,12650306008,585.603
23838000000000,12630544180,585.603
23838000000000,12665408989,585.603
23840000000000,12578611033,585.615
23840000000000,12571169636,585.615
23840000000000,12578182531,585.615
23840000000000,12590484743,585.615
23840000000000,12588011487,585.615
23840000000000,12593826183,585.615
23840000000000,12580228229,585.615
23840000000000,12576607930,585.615
23840000000000,12617553981,585.615
23840000000000,12598135250,585.615
23840000000000,12665409543,585.615
23840000000000,12700745535,585.615
23840000000000,12632591760,585.615
23840000000000,12677565613,585.615
23840000000000,12692378387,585.615
23840000000000,12681175300,585.615
23841000000000,12570180522,585.628
23841000000000,12581295576,585.628
23841000000000,12614396895,585.628
23841000000000,12570799480,585.628
23841000000000,12605951602,585.628
23841000000000,12623348246,585.628
23841000000000,12599479390,585.628
23841000000000,12623777028,585.628
23841000000000,12638590571,585.628
23841000000000,12666783684,585.628
23841000000000,12634897031,585.628
23841000000000,12633890032,585.628
23841000000000,12664691336,585.628
23841000000000,12683798002,585.628
23841000000000,12689163882,585.628
23843000000000,12634543085,585.64
23843000000000,12600333909,585.64
23843000000000,12638382404,585.64
23843000000000,12665041864,585.64
23843000000000,12644976486,585.64
23843000000000,12650207017,585.64
23843000000000,12664801246,585.64
23843000000000,12662616598,585.64
23843000000000,12677209922,585.64
23843000000000,12668095168,585.64
23843000000000,12677855258,585.64
23843000000000,12694303711,585.64
23844000000000,12605805845,585.652
23844000000000,12574155167,585.652
23844000000000,12625162864,585.652
23844000000000,12627815234,585.652
23844000000000,12623602277,585.652
23844000000000,12637947347,585.652
23844000000000,12599931110,585.652
23844000000000,12613247400,585.652
23844000000000,12651010196,585.652
23844000000000,12685869709,585.652
23844000000000,12697477027,585.652
23846000000000,12591183534,585.665
23846000000000,12588161466,585.665
23846000000000,12627629945,585.665
23846000000000,12590773292,585.665
23846000000000,12616320443,585.665
23846000000000,12616136973,585.665
23846000000000,12663081565,585.665
23846000000000,12632952386,585.665
23846000000000,12662547334,585.665
23846000000000,12635260283,585.665
23846000000000,12679870235,585.665
23846000000000,12638550168,585.665
23846000000000,12673824836,585.665
23846000000000,12696871664,585.665
23846000000000,12664726298,585.665
23846000000000,12691506822,585.665
23846000000000,12693355673,585.665
23846000000000,12700957187,585.665
23847000000000,12613179415,585.677
23847000000000,12569026291,585.677
23847000000000,12617703735,585.677
23847000000000,12643044845,585.677
23847000000000,12604157416,585.677
23847000000000,12599857167,585.677
23847000000000,12604615803,585.677
23847000000000,12645157343,585.677
23847000000000,12702697485,585.677
23847000000000,12697511163,585.677
23849000000000,12578570334,585.689
23849000000000,12573576986,585.689
23849000000000,12578647547,585.689
23849000000000,12583128759,585.689
23849000000000,12586281010,585.689
23849000000000,12651154224,585.689
23849000000000,12653855705,585.689
23849000000000,12634715452,585.689
23849000000000,12643152383,585.689
23849000000000,12641029902,585.689
23849000000000,12636855919,585.689
23849000000000,12658827856,585.689
23849000000000,12656444601,585.689
23849000000000,12692751544,585.689
23849000000000,12664119068,585.689
23849000000000,12689454716,585.689
23849000000000,12700194657,585.689
23849000000000,12703773518,585.689
23850000000000,12572622797,585.702
23850000000000,12641206424,585.702
23850000000000,12609416067,585.702
23850000000000,12616652273,585.702
23850000000000,12674579494,585.702
