Hn0_x,y,z
75.1989,89.9642,89.113
88.574,49.5603,85.7626
19.059,63.7657,81.3608
41.0709,56.3615,76.4047
49.4851,35.2979,0.5351
58.8107,76.0467,12.8136
84.4457,34.2233,86.0506
96.4156,0.73973,15.3705
4.64622,17.721,92.2784
25.1478,3.67681,68.7236
7.14484,9.9938,55.9121
2.97935,2.69894,55.2245
56.8938,93.2108,6.3017
39.073,46.7856,17.0705
79.3417,1.16989,79.725
30.7268,1.01789,63.6091
25.2707,15.3922,83.9036
58.9097,72.9492,77.3547
91.6913,71.338,21.2149
25.1855,6.41786,76.0559
23.8242,19.3131,40.4818
27.9689,22.1856,39.7902
0.46715,37.3246,7.81691
52.8386,98.104,13.8148
1.76199,66.4051,21.1052
73.4743,22.9429,30.6141
57.224,87.7768,19.873
8.42084,62.5415,15.8126
7.14484,9.9938,55.9121
0.76615,6.85237,89.3295
10.0326,50.9397,15.7446
82.4213,62.6497,59.6069
27.7266,2.11783,67.3755
96.7651,3.40339,12.1549
2.97935,2.69894,55.2245
84.0984,53.2394,2.59884
98.9564,42.7734,31.8296
16.7008,5.22024,61.8548
42.3459,74.5916,13.4767
27.9689,22.1856,39.7902
45.6681,84.0255,35.1933
21.7357,67.0742,80.0238
8.42084,62.5415,15.8126
74.2789,85.9336,43.8428
40.2232,54.5829,76.7385
66.2131,31.4896,20.3041
31.1238,95.7497,68.6507
45.4065,60.8762,44.7665
4.95903,7.04752,99.762
75.1989,89.9642,89.113
41.0709,56.3615,76.4047
8.57597,6.30775,47.2658
3.88711,24.4604,91.3752
66.2131,31.4896,20.3041
49.727,73.5674,16.2902
1.08497,16.5653,95.2898
44.0333,43.8219,73.933
23.8242,19.3131,40.4818
34.9113,59.3968,86.7322
82.4213,62.6497,59.6069
70.9985,63.9829,49.5312
74.2789,85.9336,43.8428
65.717,31.1127,1.75277
22.8702,7.00536,75.0283
21.2412,16.2372,84.3407
84.1804,62.2043,60.493
58.9097,72.9492,77.3547
19.059,63.7657,81.3608
42.543,83.6229,69.3587
1.08497,16.5653,95.2898
40.6365,73.8224,13.0421
64.2412,65.894,12.6784
18.5639,41.0037,24.9869
21.7357,67.0742,80.0238
49.4851,35.2979,0.5351
4.64622,17.721,92.2784
60.3764,97.8173,80.1071
41.2882,55.7606,76.0878
66.2131,31.4896,20.3041
6.72896,5.55251,49.4672
98.9564,42.7734,31.8296
0.76615,6.85237,89.3295
40.2232,54.5829,76.7385
16.7008,5.22024,61.8548
21.7357,67.0742,80.0238
41.0709,56.3615,76.4047
1.08497,16.5653,95.2898
97.961,66.6492,61.1756
34.9113,59.3968,86.7322
18.5595,46.7667,27.7492
4.01343,3.50947,55.9588
32.7734,61.4935,46.2113
93.2148,34.0366,67.4835
64.2412,65.894,12.6784
18.5639,41.0037,24.9869
3.15515,16.4011,92.0965
40.6254,86.1387,45.4733
60.0459,41.4022,18.4095
46.0979,83.08,2.1643
6.34549,94.7786,82.3193
98.9564,42.7734,31.8296
42.3459,74.5916,13.4767
41.401,33.3815,30.112
73.4743,22.9429,30.6141
33.8099,66.5083,3.54364
71.9214,22.7025,31.5535
84.0984,53.2394,2.59884
18.5595,46.7667,27.7492
58.8107,76.0467,12.8136
58.9097,72.9492,77.3547
66.2131,31.4896,20.3041
27.9689,22.1856,39.7902
49.4851,35.2979,0.5351
8.57597,6.30775,47.2658
93.2148,34.0366,67.4835
9.93585,43.1935,32.8029
44.0333,43.8219,73.933
82.4213,62.6497,59.6069
31.8361,6.6199,78.4856
32.0696,68.9247,26.3474
82.4213,62.6497,59.6069
57.224,87.7768,19.873
30.428,75.9228,26.4987
22.3781,47.7202,27.6651
60.3764,97.8173,80.1071
1.76199,66.4051,21.1052
98.9564,42.7734,31.8296
40.8158,82.4401,65.2569
84.0984,53.2394,2.59884
75.1989,89.9642,89.113
28.718,71.7154,87.2306
56.8938,93.2108,6.3017
95.7859,59.7346,3.89177
11.2863,35.4238,97.459
3.15515,16.4011,92.0965
96.7651,3.40339,12.1549
59.8289,5.19358,40.1614
32.0696,68.9247,26.3474
65.717,31.1127,1.75277
27.2796,3.26725,59.6586
58.8107,76.0467,12.8136
49.1602,84.2643,73.5804
48.9799,35.026,22.6693
3.30739,30.5485,91.0079
42.543,83.6229,69.3587
96.7651,3.40339,12.1549
67.2702,28.1271,29.8446
57.3909,60.7665,61.2651
56.8938,93.2108,6.3017
98.9564,42.7734,31.8296
67.2702,28.1271,29.8446
30.428,75.9228,26.4987
45.4065,60.8762,44.7665
11.2863,35.4238,97.459
32.9278,97.6534,69.6481
59.8289,5.19358,40.1614
38.2936,3.74658,76.003
43.4093,64.3886,7.30074
60.0459,41.4022,18.4095
21.7357,67.0742,80.0238
40.458,86.3011,52.5858
28.9323,1.70073,62.1242
83.2991,35.2656,76.8454
60.2958,28.944,86.705
15.7033,44.2492,26.5313
56.8938,93.2108,6.3017
45.4065,60.8762,44.7665
63.8361,72.6087,77.4667
11.0276,42.7411,73.4616
96.7651,3.40339,12.1549
30.428,75.9228,26.4987
3.15515,16.4011,92.0965
59.8289,5.19358,40.1614
83.2991,35.2656,76.8454
60.4266,84.4974,16.9943
4.64622,17.721,92.2784
16.7008,5.22024,61.8548
56.8938,93.2108,6.3017
98.9564,42.7734,31.8296
60.3764,97.8173,80.1071
43.4093,64.3886,7.30074
18.5639,41.0037,24.9869
96.4156,0.73973,15.3705
6.72896,5.55251,49.4672
45.6681,84.0255,35.1933
83.8795,33.6207,60.1026
45.4065,60.8762,44.7665
11.0276,42.7411,73.4616
59.8289,5.19358,40.1614
96.7651,3.40339,12.1549
63.8361,72.6087,77.4667
7.14484,9.9938,55.9121
0.62721,7.72394,56.294
82.4213,62.6497,59.6069
60.0459,41.4022,18.4095
3.15515,16.4011,92.0965
40.458,86.3011,52.5858
45.6681,84.0255,35.1933
76.1135,89.7953,90.2198
2.97935,2.69894,55.2245
96.7651,3.40339,12.1549
83.8795,33.6207,60.1026
76.1135,89.7953,90.2198
26.0686,12.4429,48.7537
10.0326,50.9397,15.7446
0.13593,8.93139,51.1072
97.961,66.6492,61.1756
48.0123,35.1735,10.5103
41.7885,46.7347,22.004
56.8938,93.2108,6.3017
3.30739,30.5485,91.0079
4.67995,57.9087,21.184
27.2796,3.26725,59.6586
3.30739,30.5485,91.0079
42.3459,74.5916,13.4767
16.7008,5.22024,61.8548
40.6254,86.1387,45.4733
41.2882,55.7606,76.0878
65.717,31.1127,1.75277
22.8702,7.00536,75.0283
84.1804,62.2043,60.493
18.5595,46.7667,27.7492
82.4213,62.6497,59.6069
60.4266,84.4974,16.9943
44.0333,43.8219,73.933
65.717,31.1127,1.75277
11.0276,42.7411,73.4616
0.62721,7.72394,56.294
27.9689,22.1856,39.7902
40.6254,86.1387,45.4733
6.34549,94.7786,82.3193
59.8289,5.19358,40.1614
42.0127,57.4341,74.0501
12.2958,71.8481,22.6616
8.42084,62.5415,15.8126
55.2444,61.6124,59.5111
48.9799,35.026,22.6693
23.4409,81.6559,56.3582
71.9214,22.7025,31.5535
32.9278,97.6534,69.6481
8.42084,62.5415,15.8126
0.76615,6.85237,89.3295
74.2789,85.9336,43.8428
0.62721,7.72394,56.294
32.9278,97.6534,69.6481
45.4065,60.8762,44.7665
11.0276,42.7411,73.4616
10.9247,64.1144,24.2866
8.42084,62.5415,15.8126
57.224,87.7768,19.873
16.7008,5.22024,61.8548
28.9323,1.70073,62.1242
40.8158,82.4401,65.2569
65.717,31.1127,1.75277
0.62721,7.72394,56.294
0.62721,7.72394,56.294
2.97935,2.69894,55.2245
66.2131,31.4896,20.3041
23.4409,81.6559,56.3582
6.72896,5.55251,49.4672
64.3852,33.2941,21.0827
84.1804,62.2043,60.493
65.717,31.1127,1.75277
18.5595,46.7667,27.7492
96.4156,0.73973,15.3705
28.9323,1.70073,62.1242
97.961,66.6492,61.1756
55.2444,61.6124,59.5111
96.7651,3.40339,12.1549
63.8361,72.6087,77.4667
40.6254,86.1387,45.4733
41.2882,55.7606,76.0878
38.9692,96.8522,69.7095
0.76615,6.85237,89.3295
31.1238,95.7497,68.6507
27.2796,3.26725,59.6586
91.6913,71.338,21.2149
7.14484,9.9938,55.9121
11.2863,35.4238,97.459
12.2958,71.8481,22.6616
19.6295,46.8728,27.8827
28.9323,1.70073,62.1242
97.961,66.6492,61.1756
7.14484,9.9938,55.9121
84.4457,34.2233,86.0506
60.4266,84.4974,16.9943
38.9692,96.8522,69.7095
36.2814,73.2601,74.8614
32.9278,97.6534,69.6481
60.4266,84.4974,16.9943
27.9689,22.1856,39.7902
60.0459,41.4022,18.4095
34.9113,59.3968,86.7322
59.8289,5.19358,40.1614
11.2863,35.4238,97.459
45.4065,60.8762,44.7665
28.718,71.7154,87.2306
83.2991,35.2656,76.8454
84.4457,34.2233,86.0506
9.93585,43.1935,32.8029
21.2412,16.2372,84.3407
33.5889,29.2726,35.0564
19.059,63.7657,81.3608
44.0333,43.8219,73.933
42.0127,57.4341,74.0501
11.0276,42.7411,73.4616
2.97935,2.69894,55.2245
31.1238,95.7497,68.6507
8.42084,62.5415,15.8126
11.2863,35.4238,97.459
56.8938,93.2108,6.3017
84.0984,53.2394,2.59884
57.3909,60.7665,61.2651
96.7651,3.40339,12.1549
42.543,83.6229,69.3587
27.9689,22.1856,39.7902
26.9839,74.762,69.2776
84.0984,53.2394,2.59884
36.2814,73.2601,74.8614
83.2991,35.2656,76.8454
9.35709,45.5349,19.6287
33.5889,29.2726,35.0564
19.059,63.7657,81.3608
9.93585,43.1935,32.8029
96.4156,0.73973,15.3705
38.9692,96.8522,69.7095
21.2412,16.2372,84.3407
42.0127,57.4341,74.0501
83.2991,35.2656,76.8454
84.4457,34.2233,86.0506
60.0459,41.4022,18.4095
64.2412,65.894,12.6784
64.3852,33.2941,21.0827
19.5288,84.4463,82.6968
6.72896,5.55251,49.4672
34.9113,59.3968,86.7322
41.7885,46.7347,22.004
2.97935,2.69894,55.2245
57.224,87.7768,19.873
41.401,33.3815,30.112
0.76615,6.85237,89.3295
2.97935,2.69894,55.2245
96.4156,0.73973,15.3705
40.8158,82.4401,65.2569
6.72896,5.55251,49.4672
57.3909,60.7665,61.2651
96.4156,0.73973,15.3705
40.8158,82.4401,65.2569
49.4851,35.2979,0.5351
60.4266,84.4974,16.9943
34.9113,59.3968,86.7322
33.5889,29.2726,35.0564
49.4851,35.2979,0.5351
93.2148,34.0366,67.4835
64.2412,65.894,12.6784
18.5595,46.7667,27.7492
8.57597,6.30775,47.2658
41.7885,46.7347,22.004
49.4851,35.2979,0.5351
42.0127,57.4341,74.0501
59.8289,5.19358,40.1614
11.2863,35.4238,97.459
49.1602,84.2643,73.5804
44.0333,43.8219,73.933
23.8242,19.3131,40.4818
3.30739,30.5485,91.0079
4.01343,3.50947,55.9588
60.4266,84.4974,16.9943
70.9985,63.9829,49.5312
64.3852,33.2941,21.0827
38.9692,96.8522,69.7095
22.8702,7.00536,75.0283
96.4156,0.73973,15.3705
49.0287,36.8143,24.0582
28.9323,1.70073,62.1242
41.401,33.3815,30.112
21.2412,16.2372,84.3407
9.35709,45.5349,19.6287
12.2958,71.8481,22.6616
57.224,87.7768,19.873
56.8938,93.2108,6.3017
4.01343,3.50947,55.9588
84.1804,62.2043,60.493
64.2412,65.894,12.6784
70.9985,63.9829,49.5312
6.72896,5.55251,49.4672
60.4266,84.4974,16.9943
34.9113,59.3968,86.7322
87.2094,32.5096,59.7671
4.01343,3.50947,55.9588
49.4851,35.2979,0.5351
45.4065,60.8762,44.7665
96.7651,3.40339,12.1549
58.8107,76.0467,12.8136
59.8289,5.19358,40.1614
45.4065,60.8762,44.7665
32.9278,97.6534,69.6481
22.8702,7.00536,75.0283
16.7008,5.22024,61.8548
76.1135,89.7953,90.2198
12.3338,62.4137,13.0596
57.224,87.7768,19.873
32.0696,68.9247,26.3474
60.4266,84.4974,16.9943
11.2863,35.4238,97.459
0.76615,6.85237,89.3295
0.76615,6.85237,89.3295
2.97935,2.69894,55.2245
28.9323,1.70073,62.1242
49.1602,84.2643,73.5804
57.3909,60.7665,61.2651
96.7651,3.40339,12.1549
11.2863,35.4238,97.459
59.8289,5.19358,40.1614
31.8361,6.6199,78.4856
11.2863,35.4238,97.459
12.2958,71.8481,22.6616
45.4065,60.8762,44.7665
83.2991,35.2656,76.8454
60.4266,84.4974,16.9943
64.2412,65.894,12.6784
25.2707,15.3922,83.9036
87.2094,32.5096,59.7671
83.2991,35.2656,76.8454
42.543,83.6229,69.3587
52.3406,83.9621,24.5986
34.9113,59.3968,86.7322
93.2148,34.0366,67.4835
44.0333,43.8219,73.933
41.2882,55.7606,76.0878
55.2444,61.6124,59.5111
49.0287,36.8143,24.0582
66.2131,31.4896,20.3041
84.1804,62.2043,60.493
9.35709,45.5349,19.6287
33.5889,29.2726,35.0564
84.4457,34.2233,86.0506
34.9113,59.3968,86.7322
59.8289,5.19358,40.1614
84.0984,53.2394,2.59884
31.8361,6.6199,78.4856
76.1135,89.7953,90.2198
19.5288,84.4463,82.6968
59.8289,5.19358,40.1614
58.8107,76.0467,12.8136
4.67995,57.9087,21.184
58.8107,76.0467,12.8136
83.2991,35.2656,76.8454
49.0287,36.8143,24.0582
30.3003,6.9671,78.3017
23.8242,19.3131,40.4818
84.4457,34.2233,86.0506
70.9985,63.9829,49.5312
93.2148,34.0366,67.4835
41.7885,46.7347,22.004
19.5288,84.4463,82.6968
40.8158,82.4401,65.2569
45.4065,60.8762,44.7665
52.3406,83.9621,24.5986
6.72896,5.55251,49.4672
64.2412,65.894,12.6784
64.2412,65.894,12.6784
31.8361,6.6199,78.4856
16.7008,5.22024,61.8548
23.4409,81.6559,56.3582
23.4409,81.6559,56.3582
44.0333,43.8219,73.933
0.76615,6.85237,89.3295
31.1238,95.7497,68.6507
10.0326,50.9397,15.7446
0.76615,6.85237,89.3295
49.1602,84.2643,73.5804
84.0984,53.2394,2.59884
59.8289,5.19358,40.1614
84.0984,53.2394,2.59884
3.15515,16.4011,92.0965
42.543,83.6229,69.3587
57.3909,60.7665,61.2651
34.9113,59.3968,86.7322
49.1602,84.2643,73.5804
0.76615,6.85237,89.3295
57.3909,60.7665,61.2651
84.4457,34.2233,86.0506
55.2444,61.6124,59.5111
45.4065,60.8762,44.7665
23.4409,81.6559,56.3582
31.8361,6.6199,78.4856
2.97935,2.69894,55.2245
64.2412,65.894,12.6784
9.93585,43.1935,32.8029
57.224,87.7768,19.873
49.1602,84.2643,73.5804
57.224,87.7768,19.873
33.8099,66.5083,3.54364
55.2444,61.6124,59.5111
60.4266,84.4974,16.9943
28.9323,1.70073,62.1242
66.2131,31.4896,20.3041
60.4266,84.4974,16.9943
32.0696,68.9247,26.3474
21.2412,16.2372,84.3407
23.4409,81.6559,56.3582
58.8107,76.0467,12.8136
57.3909,60.7665,61.2651
0.76615,6.85237,89.3295
58.8107,76.0467,12.8136
57.3909,60.7665,61.2651
33.8099,66.5083,3.54364
0.76615,6.85237,89.3295
19.5288,84.4463,82.6968
28.9323,1.70073,62.1242
4.67995,57.9087,21.184
19.5288,84.4463,82.6968
0.76615,6.85237,89.3295
6.72896,5.55251,49.4672
21.2412,16.2372,84.3407
4.67995,57.9087,21.184
6.72896,5.55251,49.4672
57.3909,60.7665,61.2651
57.3909,60.7665,61.2651
