mvir,x,y,z
4.48E+13,619.919,404.857,913.981
4.48E+13,445.451,301.894,86.76
4.48E+13,802.232,272.513,541.23
4.48E+13,131.599,214.346,124.26
4.48E+13,154.133,148.572,384.388
4.48E+13,276.605,959.24,402.137
4.48E+13,358.412,346.661,39.5004
4.48E+13,473.397,427.589,656.616
4.48E+13,776.431,413.366,596.87
4.48E+13,811.768,858.193,486.095
4.48E+13,153.625,214.258,6.33008
4.48E+13,58.0129,133.9,450.264
4.48E+13,179.483,973.239,130.544
4.48E+13,558.069,30.1822,439.156
4.48E+13,541.093,910.717,966.593
4.48E+13,745.243,960.212,506.828
4.48E+13,960.206,850.304,512.681
4.48E+13,680.283,662.91,48.7296
4.48E+13,656.765,654.95,396.378
4.48E+13,830.93,28.7895,920.662
4.48E+13,804.633,559.452,707.188
4.48E+13,197.501,572.306,742.313
4.48E+13,645.404,466.912,576.023
4.48E+13,496.664,750.652,21.2369
4.48E+13,769.557,71.9132,732.444
4.48E+13,114.08,623.512,700.815
4.48E+13,324.725,220.229,225.946
4.48E+13,859.615,837.192,177.738
4.48E+13,264.559,401.444,743.914
4.48E+13,261.094,407.713,25.203
4.48E+13,681.094,543.838,332.244
4.48E+13,752.334,334.948,593.412
4.48E+13,797.358,890.357,138.738
4.48E+13,833.073,704.156,251.576
4.49E+13,4.12784,9.11806,577.625
4.49E+13,325.52,278.448,467.754
4.49E+13,368.294,338.627,112.257
4.49E+13,619.157,904.465,145.637
4.49E+13,737.508,191.77,217.517
4.49E+13,61.8517,745.637,362.024
4.49E+13,618.149,310.473,382.72
4.49E+13,274.199,978.606,83.3707
4.49E+13,992.261,458.227,664.985
4.49E+13,185.019,681.124,340.917
4.49E+13,93.9828,810.627,626.351
4.49E+13,383.976,268.486,495.573
4.49E+13,549.507,716.122,882.523
4.49E+13,739.863,241.117,187.999
4.49E+13,662.87,698.221,748.64
4.49E+13,472.17,501.518,446.616
4.49E+13,640.688,857.86,229.84
4.49E+13,744.512,452.38,931.169
4.49E+13,860.804,853.62,295.31
4.49E+13,898.594,407.314,69.1924
4.49E+13,528.091,534.487,984.674
4.49E+13,917,35.4264,361.623
4.49E+13,769.786,299.565,450.031
4.49E+13,905.289,518.336,7.51739
4.49E+13,174.418,806.407,745.28
4.49E+13,277.607,862.612,17.2315
4.49E+13,636.385,711.134,610.699
4.49E+13,157.429,251.107,139.027
4.49E+13,488.336,954.108,405.689
4.49E+13,576.636,641.588,809.12
4.49E+13,570.671,221.235,377.55
4.49E+13,910.06,22.608,647.548
4.49E+13,671.473,344.49,252.108
4.49E+13,227.088,337.446,7.77234
4.49E+13,388.401,335.834,175.301
4.49E+13,155.792,799.266,186.837
4.49E+13,464.108,718.101,385.737
4.49E+13,447.311,126.625,453.241
4.49E+13,55.8773,233.759,653.325
4.49E+13,411.732,151.389,302.065
4.49E+13,984.503,469.747,257.333
4.49E+13,87.3471,136.659,526.913
4.49E+13,380.022,982.134,472.575
4.49E+13,711.926,491.369,327.133
4.49E+13,402.232,214.151,337.26
4.49E+13,998.184,566.787,87.4954
4.49E+13,792.486,654.662,502.899
4.49E+13,164.374,775.314,848.05
4.49E+13,385.098,931.837,885.433
4.49E+13,225.051,773.38,881.75
4.49E+13,1.09733,488.424,305.065
4.49E+13,143.463,962.693,317.788
4.49E+13,522.251,915.577,362.481
4.49E+13,501.43,886.603,268.926
4.49E+13,725.54,785.584,202.046
4.49E+13,998.059,613.195,685.068
4.49E+13,516.891,639.943,468.494
4.49E+13,172.645,695.606,940.703
4.49E+13,97.3897,46.6686,231.884
4.49E+13,930.59,619.33,354.005
4.49E+13,237.866,612.468,147.167
4.49E+13,922.223,840.383,845.116
4.49E+13,894.425,425.604,109.215
4.49E+13,217.69,378.361,399.276
4.49E+13,441.197,496.146,126.155
4.49E+13,701.736,544.535,743.583
4.49E+13,673.959,138.62,718.202
4.49E+13,146.418,365.292,93.8018
4.49E+13,253.847,869.507,995.468
4.49E+13,331.106,881.598,618.584
4.49E+13,416.042,676.154,153.587
4.49E+13,0.44183,943.601,877.86
4.49E+13,662.503,419.682,615.894
4.49E+13,575.294,848.59,413.028
4.49E+13,341.12,308.599,13.9134
4.49E+13,564.21,552.539,404.579
4.49E+13,867.204,691.993,716.958
4.49E+13,977.162,596.296,852.234
4.49E+13,884.781,303.364,171.724
4.49E+13,698.503,372.934,212.226
4.49E+13,843.455,911.75,727.083
4.49E+13,157.192,552.099,537.171
4.49E+13,425.672,231.624,588.945
4.49E+13,438.66,845.99,353.635
4.49E+13,780.207,876.56,399.857
4.49E+13,414.78,313.86,530.913
4.49E+13,740.334,622.868,507.018
4.49E+13,591.544,584.838,155.957
4.49E+13,773.248,167.425,254.506
4.49E+13,285.553,378.061,567.247
4.49E+13,973.96,11.8551,436.451
4.49E+13,73.9225,59.421,808.206
4.49E+13,262.595,815.237,626.462
4.49E+13,671.451,883.518,309.495
4.49E+13,461.328,602.877,76.0315
4.49E+13,519.748,436.343,255.032
4.49E+13,802.292,552.762,500.253
4.49E+13,763.527,230.499,434.908
4.49E+13,80.6997,370.376,907.414
4.49E+13,499.914,68.5981,340.287
4.49E+13,533.263,951.395,391.426
4.49E+13,294.088,749.772,520.53
4.49E+13,385.33,753.5,325.025
4.49E+13,299.105,315.286,331.644
4.49E+13,554.435,170.004,24.9448
4.49E+13,935.196,994.933,487.874
4.49E+13,672.914,648.857,637.147
4.49E+13,974.405,873.683,133.808
4.49E+13,941.025,704.06,269.062
4.49E+13,29.0557,519.891,855.448
4.49E+13,316.445,122.019,812.182
4.49E+13,615.877,794.169,849.328
4.49E+13,788.549,268.364,391.388
4.49E+13,602.729,545.871,509.595
4.49E+13,452.129,306.5,61.289
4.49E+13,277.825,79.9969,533.874
4.49E+13,446.794,516.374,336.047
4.49E+13,557.951,49.4788,199.096
4.49E+13,984.508,895.948,499.139
4.49E+13,58.8602,156.423,901.057
4.49E+13,464.583,561.27,741.048
4.49E+13,542.818,697.292,36.3938
4.49E+13,589.602,666.049,114.859
4.49E+13,885.924,902.324,619.713
4.49E+13,944.491,790.463,985.394
4.49E+13,47.2785,270.766,830.714
4.49E+13,53.148,242.016,933.7
4.49E+13,838.983,787.355,665.294
4.49E+13,637.251,843.523,826.504
4.49E+13,763.948,22.6661,26.2661
4.49E+13,856.852,220.805,981.285
4.49E+13,143.878,413.017,196.566
4.49E+13,172.347,563.85,744.066
4.49E+13,280.357,921.577,611.837
4.49E+13,396.538,572.156,353.245
4.49E+13,487.571,578.502,514.223
4.49E+13,747.336,135.51,758.616
4.49E+13,955.299,513.802,769.544
4.49E+13,69.389,132.828,837.473
4.49E+13,232.04,378.306,266.948
4.49E+13,362.874,731.193,319.837
4.49E+13,920.208,29.7632,3.5212
4.49E+13,211.845,198.383,216.589
4.49E+13,876.649,263.034,630.949
4.49E+13,314.788,949.732,615.3
4.49E+13,425.866,669.835,614.729
4.49E+13,85.4344,219.305,782.279
4.49E+13,246.731,672.507,399.315
4.49E+13,369.944,858.744,145.367
4.49E+13,437.631,240.014,24.9691
4.49E+13,25.8032,6.04607,961.753
4.49E+13,283.594,35.5972,93.3217
4.49E+13,470.249,37.6545,609.819
4.49E+13,677.226,358.011,512.984
4.49E+13,15.4777,53.208,112.844
4.49E+13,729.523,425,394.451
4.49E+13,594.795,760.907,975.214
4.49E+13,638.378,401.737,0.24094
4.49E+13,924.476,227.73,335.3
4.49E+13,22.7772,644.772,172.887
4.49E+13,891.061,795.852,117.051
4.49E+13,536.797,54.9957,266.64
4.49E+13,502.724,376.365,893.843
4.49E+13,332.907,851.946,243.536
4.49E+13,634.245,8.71388,576.177
4.49E+13,18.4367,59.6982,159.192
4.49E+13,196.373,190.219,943.948
4.49E+13,4.23718,392.643,620.83
4.49E+13,367.063,500.381,383.056
4.49E+13,972.824,420.665,380.06
4.49E+13,824.134,715.889,513.642
4.49E+13,679.566,594.368,150.954
4.49E+13,344.772,123.58,318.436
4.49E+13,920.573,359.761,27.2186
4.49E+13,892.377,700.589,241.436
4.49E+13,920,222.451,836.224
4.49E+13,653.748,398.928,335.179
4.49E+13,8.89572,387.011,605.811
4.49E+13,477.845,126.665,882.723
4.49E+13,308.472,867,676.565
4.49E+13,539.339,75.7906,178.129
4.49E+13,157.508,400.866,209.382
4.49E+13,443.396,402.418,131.534
4.49E+13,788.011,215.061,958.64
4.49E+13,490.774,670.551,409.64
4.49E+13,989.591,989.191,72.7636
4.49E+13,98.7587,362.88,802.875
4.49E+13,226.129,172.661,842.084
4.49E+13,154.375,296.175,28.671
4.49E+13,499.854,165.828,856.99
4.49E+13,941.86,116.358,767.553
4.49E+13,930.9,629.115,729.174
4.49E+13,911.085,818.094,114.753
4.49E+13,65.0822,79.2443,587.121
4.49E+13,833.27,586.772,876.171
4.49E+13,444.594,257.97,417.282
4.49E+13,971.679,112.488,272.431
4.49E+13,430.253,40.9145,836.182
4.49E+13,525.444,115.377,793.339
4.49E+13,493.526,662.836,780.11
4.49E+13,514.598,342.092,774.886
4.49E+13,695.681,756.474,229.855
4.49E+13,842.655,658.638,115.818
4.49E+13,15.0356,91.2334,909.754
4.49E+13,148.405,273.966,752.321
4.49E+13,407.6,785.384,416.025
4.49E+13,980.064,521.466,1.4872
4.49E+13,731.527,77.5971,65.684
4.49E+13,511.082,323.992,826.272
4.49E+13,621.837,346.232,977.468
4.49E+13,435.835,540.51,604.384
4.49E+13,833.103,11.8267,355.075
4.49E+13,810.232,393.647,860.305
4.49E+13,740.592,237.739,967.033
4.49E+13,500.057,121.174,220.518
4.49E+13,819.156,848.548,860.114
4.49E+13,574.892,967.52,608.65
4.49E+13,138.085,663.888,387.767
4.49E+13,798.067,595.033,39.7042
4.49E+13,739.095,853.916,925.464
4.49E+13,781.042,491.981,679.993
4.49E+13,786.203,332.78,535.598
4.50E+13,396.574,690.273,943.996
4.50E+13,139.432,985.287,698.607
4.50E+13,599.339,346.017,34.8353
4.50E+13,535.667,509.424,596.849
4.50E+13,513.735,505.319,858.669
4.50E+13,190.366,139.452,331.692
4.50E+13,126.725,983.281,998.008
4.50E+13,290.549,377.664,10.2326
4.50E+13,343.678,545.828,276.879
4.50E+13,842.825,350.212,406.621
4.50E+13,950.505,670.441,887.571
4.50E+13,872.496,891.574,670.248
4.50E+13,299.715,163.467,900.781
4.50E+13,712.481,25.7105,159.016
4.50E+13,480.387,689.588,136.373
4.50E+13,720.085,784.533,568.842
4.50E+13,295.907,820.339,943.482
4.50E+13,654.927,300.674,642.623
4.50E+13,988.329,137.701,840.414
4.50E+13,982.781,477.372,722.722
4.50E+13,569.232,147.24,246.687
4.50E+13,665.396,140,856.245
4.50E+13,680.995,34.4122,14.808
4.50E+13,760.491,894.867,99.2768
4.50E+13,800.75,956.041,380.328
4.50E+13,31.2661,533.661,705.617
4.50E+13,219.181,646.297,277.642
4.50E+13,146.844,53.1399,276.265
4.50E+13,411.175,723.712,154.97
4.50E+13,687.74,2.7655,134.641
4.50E+13,770.57,7.12636,739.333
4.50E+13,896.569,454.681,464.252
4.50E+13,341.012,152.004,134.051
4.50E+13,202.306,600.374,733.456
4.50E+13,556.727,364.847,818.018
4.50E+13,863.261,374.901,108.55
4.50E+13,987.628,561.283,630.909
4.50E+13,1.04974,834.71,153.17
4.50E+13,737.841,649.451,164.938
4.50E+13,595.479,188.849,748.517
4.50E+13,71.3227,695.659,810.887
4.50E+13,291.604,368.953,434.99
4.50E+13,951.374,390.1,972.993
4.50E+13,168.561,539.029,737.486
4.50E+13,209.988,838.899,163.711
4.50E+13,586.728,113.643,698.542
4.50E+13,658.435,558.102,240.642
4.50E+13,519.652,687.733,896.77
4.50E+13,549.194,818.648,981.543
4.50E+13,361.305,617.611,965.372
4.50E+13,202.034,616.715,990.197
4.50E+13,400.192,83.3513,20.0239
4.50E+13,868.019,786.474,688.306
4.50E+13,735.037,358.156,56.2832
4.50E+13,20.9329,885.904,569.468
4.50E+13,624.488,574.1,295.078
4.50E+13,811.403,675.889,862.156
4.50E+13,594.995,119.454,219.141
4.50E+13,226.515,892.307,347.801
4.50E+13,305.513,103.091,735.763
4.50E+13,209.637,615.217,962.32
4.50E+13,964.179,321.247,616.378
4.50E+13,178.141,149.904,879.969
4.50E+13,18.8687,306.558,930.514
4.50E+13,308.182,376.922,464.68
4.50E+13,128.335,412.908,475.028
4.50E+13,677.986,255.782,244.243
4.50E+13,832.306,860.497,603.414
4.50E+13,330.942,601.704,954.709
4.50E+13,169.698,912.872,13.8477
4.50E+13,700.315,305.979,498.993
4.50E+13,709.565,983.186,337.215
4.50E+13,104.656,18.379,489.249
4.50E+13,185.226,1.11536,485.786
4.50E+13,322.222,432.329,3.46149
4.50E+13,551.641,978.079,865.994
4.50E+13,462.077,362.497,355.765
4.50E+13,582.021,479.307,39.2779
4.50E+13,900.468,3.36043,571.903
4.50E+13,220.214,993.974,881.701
4.50E+13,755.345,950.08,375.491
4.50E+13,873.391,442.714,904.101
4.50E+13,967.844,367.95,791.844
4.50E+13,102.429,93.9919,775.449
4.50E+13,239.905,203.716,995.456
4.50E+13,508.273,298.408,952.746
4.50E+13,839.048,158.222,309.456
4.50E+13,296.516,548.713,353.619
4.50E+13,228.208,134.086,609.044
4.50E+13,616.198,699.226,452.993
4.50E+13,970.058,448.216,701.555
4.50E+13,57.1491,66.3607,305.067
4.50E+13,582.359,269.384,148.126
4.50E+13,976.014,533.638,902.273
4.50E+13,820.758,524.777,985.393
4.50E+13,199.114,435.264,29.1719
4.50E+13,278.31,344.805,872.298
4.50E+13,492.915,869.538,369.1
4.50E+13,531.339,425.634,149.49
4.50E+13,147.764,258.588,17.0213
4.50E+13,19.3076,391.195,228.408
4.50E+13,343.465,709.294,544.577
4.50E+13,915.568,517.935,522.469
4.50E+13,403.976,126.878,759.058
4.50E+13,811.754,823.294,485.337
4.50E+13,990.104,345.48,312.664
4.50E+13,241.097,331.037,254.498
4.50E+13,560.45,281.523,992.672
4.50E+13,838.39,670.192,229.495
4.50E+13,508.051,932.739,219.226
4.50E+13,289.272,120.931,655.006
4.50E+13,323.8,878.471,67.1426
4.50E+13,100.197,128.992,481.146
4.50E+13,311.581,441.863,489.299
4.50E+13,553.122,964.964,949.107
4.50E+13,777.679,505.503,311.329
4.50E+13,133.433,305.037,82.8578
4.50E+13,31.577,894.947,826.971
4.50E+13,253.693,920.22,556.314
4.50E+13,390.763,205.501,307.921
4.50E+13,409.325,511.774,371.012
4.50E+13,733.347,737.624,265.614
4.50E+13,617.507,427.732,424.985
4.50E+13,506.597,844.88,348.217
4.50E+13,752.684,74.0519,675.585
4.50E+13,33.6677,320.371,176.562
4.50E+13,125.041,387,34.4106
4.50E+13,103.635,674.844,236.64
4.50E+13,117.991,16.6947,452.541
4.50E+13,159.138,784.881,665.582
4.50E+13,499.785,639.642,686.643
4.50E+13,643.652,375.25,508.747
4.50E+13,128.177,464.755,796.545
4.50E+13,204.044,441.266,477.056
4.50E+13,50.8097,905.481,339.592
4.50E+13,480.894,801.846,500.771
4.50E+13,605.773,120.202,10.3233
4.50E+13,865.746,65.9756,353.438
4.50E+13,236.072,376.73,248.725
4.50E+13,613.66,361.643,918.468
4.50E+13,428.974,570.257,183.566
4.50E+13,761.732,417.437,766.68
4.50E+13,357.908,953.538,209.844
4.50E+13,211.66,502.494,991.268
4.50E+13,348.26,429.914,704.796
4.50E+13,780.33,631.547,122.043
4.50E+13,855.789,441.721,416.677
4.50E+13,726.521,401.215,357.467
4.50E+13,922.064,729.421,888.978
4.50E+13,329.33,892.54,121.381
4.50E+13,118.359,893.68,782.789
4.50E+13,129.162,855.642,252.244
4.50E+13,465.346,897.032,200.103
4.50E+13,909.989,591.128,582.549
4.50E+13,153.174,746.683,114.717
4.50E+13,272.724,106.297,14.3223
4.50E+13,364.07,183.891,662.641
4.50E+13,438.322,18.5697,140.07
4.50E+13,998.774,773.404,598.013
4.50E+13,969.38,16.2362,458.517
4.50E+13,67.039,613.015,618.244
4.50E+13,20.4515,869.33,269.275
4.50E+13,477.374,59.1451,761.607
4.50E+13,92.9122,4.64286,574.495
4.50E+13,92.77,450.528,198.295
4.50E+13,388.591,985.092,165.589
4.50E+13,757.093,640.815,600.661
4.50E+13,694.068,782.327,440.065
4.50E+13,709.357,298.498,268.281
4.50E+13,946.877,419.434,113.167
4.50E+13,757.874,952.461,509.602
4.50E+13,616.114,45.0975,256.939
4.50E+13,949.442,757.607,994.705
4.50E+13,215.662,113.43,196.82
4.50E+13,154.379,468.767,967.232
4.50E+13,411.666,641.861,89.3699
4.50E+13,318.914,253.731,893.985
4.50E+13,489.781,650.429,715.179
4.50E+13,351.402,803.926,969.173
4.50E+13,767.494,417.424,152.906
4.50E+13,966.15,818.819,721.446
4.50E+13,249.386,0.6216,597.59
4.50E+13,74.1111,630.407,11.5604
4.50E+13,636.323,711.455,782.634
4.50E+13,629.171,24.0746,134.273
4.50E+13,861.748,175.235,31.1741
4.50E+13,19.4477,161.121,568.917
4.50E+13,580.447,484.493,874.58
4.50E+13,229.841,199.314,886.062
4.50E+13,611.93,274.417,815.731
4.50E+13,836.587,269.527,602.074
4.50E+13,511.425,359.718,530.072
4.50E+13,370.118,433.115,108.596
4.50E+13,92.9683,691.966,734.172
4.50E+13,269.569,692.655,126.399
4.50E+13,997.941,347.979,994.755
4.50E+13,210.242,171.884,705.287
4.50E+13,51.996,268.247,527.073
4.50E+13,731.922,142.174,222.041
4.50E+13,553.69,780.11,530.844
4.50E+13,210.488,835.838,201.578
4.50E+13,396.729,179.166,280.63
4.50E+13,388.567,290.521,737.23
4.50E+13,699.683,484.236,336.996
4.50E+13,803.806,910.68,616.505
4.50E+13,718.748,379.58,933.773
4.50E+13,88.9215,445.533,531.207
4.50E+13,537.789,610.353,547.503
4.50E+13,87.4498,324.726,729.301
4.50E+13,499.724,25.8231,637.819
4.50E+13,205.97,487.148,453.33
4.50E+13,267.824,810.135,815.69
4.50E+13,126.401,459.007,608.235
4.50E+13,539.52,559.268,621.796
4.50E+13,94.5022,171.285,534.81
4.50E+13,467.436,944.032,164.699
4.50E+13,438.246,966.677,102.458
4.50E+13,205.075,715.054,202.394
4.50E+13,552.506,910.071,116.009
4.50E+13,405.589,176.314,450.632
4.50E+13,498.619,628.844,266.484
4.50E+13,892.328,74.0982,603.138
4.50E+13,943.908,734.463,465.325
4.50E+13,161.451,137.445,569.855
4.50E+13,481.837,237.783,873.966
4.50E+13,441.4,40.6045,548.149
4.50E+13,447.453,25.2231,271.336
4.50E+13,319.147,68.8677,445.844
4.50E+13,892.765,957.831,333.096
4.50E+13,877.575,884.469,135.212
4.50E+13,43.4914,431.539,916.043
4.50E+13,160.294,95.1238,648.896
4.50E+13,743.994,961.115,476.816
4.50E+13,750.317,421.348,480.306
4.50E+13,834.707,499.898,265.857
4.50E+13,13.4894,143.326,63.9757
4.50E+13,347.756,242.347,657.298
4.50E+13,194.809,915.566,122.782
4.50E+13,488.138,305.227,107.642
4.50E+13,923.788,202.954,206.032
4.50E+13,300.858,829.336,217.185
4.50E+13,833.275,534.43,681.62
4.50E+13,825.603,147.694,5.54264
4.50E+13,1.05418,60.6951,567.32
4.50E+13,12.8604,428.324,93.8966
4.50E+13,617.021,742.768,890.019
4.50E+13,778.787,153.091,834.938
4.50E+13,964.426,460.065,103.044
4.50E+13,968.934,550.676,59.3341
4.50E+13,139.088,851.19,137.932
4.50E+13,247.497,620.595,660.718
4.50E+13,687.516,390.056,622.972
4.50E+13,839.086,759.647,74.0541
4.51E+13,4.15992,59.6458,674.244
4.51E+13,327.514,403.409,766.599
4.51E+13,414.432,977.775,847.277
4.51E+13,949.801,553.533,115.071
4.51E+13,472.076,163.314,812.485
4.51E+13,686.022,253.671,222.222
4.51E+13,730.978,369.354,572.291
4.51E+13,173.376,856.096,375.46
4.51E+13,582.741,537.175,340.651
4.51E+13,688.49,5.08787,547.809
4.51E+13,326.886,151.042,24.0699
4.51E+13,518.484,193.06,78.7003
4.51E+13,696.139,824.235,611.073
4.51E+13,724.016,161.456,295.65
4.51E+13,840.249,52.1746,700.835
4.51E+13,545.174,476.802,969.517
4.51E+13,677.234,360.889,882.326
4.51E+13,457.313,208.693,68.5317
4.51E+13,487.295,753.958,696.345
4.51E+13,4.1792,227.57,51.5545
4.51E+13,804.58,999.843,340.705
4.51E+13,759.822,802.465,850.523
4.51E+13,477.181,290.763,532.433
4.51E+13,423.053,64.1342,18.5228
4.51E+13,273.338,342.515,339.53
4.51E+13,912.025,584.287,444.963
4.51E+13,784.085,276.218,64.9446
4.51E+13,194.992,216.463,936.314
4.51E+13,861.781,2.81956,323.894
4.51E+13,833.271,414.573,461.154
4.51E+13,486.013,606.43,666.266
4.51E+13,734.463,262.325,562.069
4.51E+13,710.834,871.139,635.031
4.51E+13,667.481,998.143,630.354
4.51E+13,232.457,139.388,115.528
4.51E+13,405.104,532.421,617.742
4.51E+13,772.417,862.21,584.241
4.51E+13,65.6605,788.856,819.553
4.51E+13,714.646,530.748,526.076
4.51E+13,174.675,420.559,583.352
4.51E+13,803.51,732.695,952.055
4.51E+13,217.444,492.822,3.91639
4.51E+13,409.116,23.1931,536.621
4.51E+13,835.364,746.221,23.8445
4.51E+13,543.939,331.659,723.462
4.51E+13,861.19,818.928,901.588
4.51E+13,766.173,623.377,525.027
4.51E+13,993.197,791.004,960.129
4.51E+13,33.6108,597.606,663.731
4.51E+13,292.1,304.662,89.5874
4.51E+13,132.2,253.487,831.369
4.51E+13,304.862,933.13,215.524
4.51E+13,928.054,30.6145,623.593
4.51E+13,6.41847,308.336,689.703
4.51E+13,91.3485,235.752,300.2
4.51E+13,176.498,414.599,872.39
4.51E+13,480.707,417.037,41.6344
4.51E+13,915.606,561.767,648.792
4.51E+13,482.981,612.574,210.349
4.51E+13,579.709,702.699,323.7
4.51E+13,758.648,937.345,876.353
4.51E+13,271.624,145.395,576.341
4.51E+13,806.548,888.237,874.392
4.51E+13,651.021,780.472,481.224
4.51E+13,770.301,315.846,107.347
4.51E+13,911.059,809.346,167.237
4.51E+13,520.787,794.799,599.93
4.51E+13,396.562,216.448,281.939
4.51E+13,616.831,666.014,588.546
4.51E+13,215.347,849.214,264.342
4.51E+13,679.918,525.579,224.88
4.51E+13,968.585,491.238,81.2822
4.51E+13,879.511,115.201,920.942
4.51E+13,146.303,274.362,970.62
4.51E+13,84.8795,546.2,768.748
4.51E+13,311.471,789.117,2.66334
4.51E+13,966.772,166.079,66.6057
4.51E+13,924.226,659.973,412.519
4.51E+13,413.251,430.629,448.661
4.51E+13,652.101,992.611,916.308
4.51E+13,157.786,614.24,344.733
4.51E+13,466.774,465.595,414.247
4.51E+13,397.655,119.442,796.468
4.51E+13,595.954,888.853,431.609
4.51E+13,841.246,662.207,109.708
4.51E+13,961.527,873.44,675.524
4.51E+13,353.159,810.385,596.971
4.51E+13,621.265,220.997,552.437
4.51E+13,534.156,668.476,765.564
4.51E+13,670.749,916.717,648.369
4.51E+13,947.338,996.591,347.351
4.51E+13,135.606,854.276,16.2628
4.51E+13,408.528,376.902,116.928
4.51E+13,344.869,185.296,174.144
4.51E+13,520.905,854.443,79.6855
4.51E+13,400.768,821.047,957.393
4.51E+13,981.084,90.9641,458.672
4.51E+13,2.84173,97.6691,356.937
4.51E+13,95.5387,786.875,399.008
4.51E+13,698.492,46.4712,790.729
4.51E+13,830.619,422.365,270.45
4.51E+13,711.233,229.371,195.228
4.51E+13,237.636,439.106,353.574
4.51E+13,200.358,473.309,588.284
4.51E+13,575.483,885.644,364.694
4.51E+13,823.452,355.299,786.64
4.51E+13,174.605,189.039,286.86
4.51E+13,274.128,643.314,161.413
4.51E+13,158.433,896.296,787.126
4.51E+13,270.896,826.663,410.688
4.51E+13,410.045,172.833,214.476
4.51E+13,445.934,504.746,625.342
4.51E+13,679.503,572.828,865.517
4.51E+13,809.071,72.3267,614.319
4.51E+13,653.576,254.17,831.993
4.51E+13,956.57,375.145,455.811
4.51E+13,45.5528,812.119,263.674
4.51E+13,975.816,330.822,756.607
4.51E+13,982.24,753.018,237.94
4.51E+13,806.79,79.6725,120.971
4.51E+13,794.188,490.413,688.209
4.51E+13,507.275,745.337,125.895
4.51E+13,811.659,769.452,146.801
4.51E+13,85.9107,586.769,997.449
4.51E+13,418.358,798.207,634.028
4.51E+13,223.633,393.512,775.648
4.51E+13,666.616,538.992,84.5997
4.51E+13,132.156,286.621,325.964
4.51E+13,283.001,981.961,757.946
4.51E+13,449.042,643.504,935.763
4.51E+13,272.745,199.937,589.627
4.51E+13,213.77,960.136,976.653
4.51E+13,854.007,412.477,622.223
4.51E+13,453.62,48.5973,343.92
4.51E+13,14.0675,333.473,831.751
4.51E+13,159.406,818.638,574.162
4.51E+13,295.584,569.239,191.34
4.51E+13,827.552,796.919,129.891
4.51E+13,292.978,786.087,723.81
4.51E+13,310.045,310.06,596.487
4.51E+13,863.968,791.591,899.49
4.51E+13,141.817,253.424,76.9691
4.51E+13,256.839,918.723,738.48
4.51E+13,489.279,595.809,973.962
4.51E+13,618.445,703.885,441.396
4.51E+13,288.599,773.917,55.6247
4.51E+13,503.728,239.716,832.533
4.51E+13,456.047,197.354,900.313
4.51E+13,642.304,419.556,688.562
4.51E+13,257.372,801.154,240.646
4.51E+13,310.246,480.131,304.138
4.51E+13,530.264,226.642,927.181
4.51E+13,996.336,427.449,670.223
4.51E+13,248.646,401.018,353.553
4.51E+13,930.807,561.345,248.206
4.51E+13,241.214,323.179,293.969
4.51E+13,476.554,574.253,763.399
4.51E+13,776.808,190.254,555.613
4.51E+13,595.918,10.2358,89.2001
4.51E+13,534.585,65.7201,449.442
4.51E+13,374.452,705.249,425.339
4.51E+13,578.254,473.769,342.936
4.51E+13,708.893,892.746,901.021
4.51E+13,104.712,541.275,88.4908
4.51E+13,251.916,673.918,62.3652
4.51E+13,431.281,511.235,985.045
4.51E+13,719.759,525.895,114.408
4.51E+13,868.124,715.668,275.514
4.51E+13,293.625,497.254,442.22
4.51E+13,507.602,649.618,15.0274
4.51E+13,4.9227,538.691,281.013
4.51E+13,463.158,348.629,612.093
4.51E+13,795.462,227.06,967.522
4.51E+13,861.351,614.515,64.6574
4.51E+13,803.443,291.564,569.827
4.51E+13,411.176,887.928,72.5785
4.51E+13,142.388,967.794,81.0046
4.51E+13,453.683,683.799,615.704
4.51E+13,865.292,150.859,854.73
4.51E+13,542.786,940.546,363.238
4.51E+13,171.072,453.35,943.788
4.51E+13,359.25,773.104,183.635
4.51E+13,787.981,350.333,302.79
4.51E+13,789.265,648.107,667.612
4.51E+13,863.387,645.935,123.232
4.51E+13,909.766,834.849,83.2299
4.51E+13,65.3987,908.226,494.525
4.51E+13,291.792,59.5725,390.309
4.51E+13,165.723,203.86,214.499
4.51E+13,274.967,860.837,534.41
4.51E+13,363.109,331.631,874.896
4.51E+13,585.21,461.572,832.3
4.51E+13,6.02524,930.859,647.133
4.51E+13,90.9863,265.678,665.37
4.51E+13,609.837,933.608,790.415
4.51E+13,910.089,107.277,963.302
4.51E+13,815.7,636.107,823.923
4.51E+13,302.249,323.736,918.051
4.51E+13,587.294,40.5167,963.253
4.51E+13,476.184,370.702,30.3165
4.51E+13,234.389,953.437,119.444
4.51E+13,985.205,406.654,436.897
4.51E+13,422.849,183.307,368.259
4.51E+13,561.953,748.494,308.29
4.51E+13,942.14,534.942,132.378
4.52E+13,620.523,47.146,377.116
4.52E+13,111.639,810.436,364.599
4.52E+13,864.6,984.618,712.6
4.52E+13,446.046,988.152,793.396
4.52E+13,583.749,287.292,82.2948
4.52E+13,696.512,363.803,386.582
4.52E+13,706.029,92.8693,364.399
4.52E+13,890.915,49.0778,375.068
4.52E+13,864.131,192.803,789.556
4.52E+13,688.184,293.825,476.601
4.52E+13,131.622,756.676,92.0949
4.52E+13,408.98,756.647,291.378
